"Story","Title","Result","Date","Stability","Duration (s)"
"Payments","Manual payment with multiple documents","ERROR","2024-01-23T16:29:01.607+08:00[Asia/Shanghai]","0.0","238.71"
"Payments","Application of prepayment full","ERROR","2024-01-23T16:33:01.075+08:00[Asia/Shanghai]","0.0","309.77"
"Payments","Manual payment with zero payments","ERROR","2024-01-23T16:42:18.545+08:00[Asia/Shanghai]","0.0","154.39"
"Payments","Manual payment full","ERROR","2024-01-23T16:44:53.684+08:00[Asia/Shanghai]","0.0","126.64"
"Payments","Application of prepayment partial","ERROR","2024-01-23T16:47:01.065+08:00[Asia/Shanghai]","0.0","77.55"
"Pre registration","Pre logging simple","ERROR","2024-01-23T16:57:12.89+08:00[Asia/Shanghai]","0.0","163.1"
"Redistribution","Voucher match with tolerance","ERROR","2024-01-23T17:05:01.629+08:00[Asia/Shanghai]","0.0","93.55"
"Review AP entries","Create voucher entry and edit","ERROR","2024-01-23T17:20:45.609+08:00[Asia/Shanghai]","0.0","459.01"
"Review AP entries","Reversal of unposted voucher match","ERROR","2024-01-23T17:33:44.362+08:00[Asia/Shanghai]","0.0","97.88"
"Review AP entries","Check edit button for voucher entry and redistribute GL","ERROR","2024-01-23T17:35:22.99+08:00[Asia/Shanghai]","0.0","149.44"
"Review AP entries","Create voucher entry review and delete","ERROR","2024-01-23T17:49:24.998+08:00[Asia/Shanghai]","0.0","55.17"
"Voucher entries","Voucher entry without tax rate","ERROR","2024-01-23T18:05:35.422+08:00[Asia/Shanghai]","0.0","61.8"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2024-01-23T18:06:38.042+08:00[Asia/Shanghai]","0.0","47.67"
"Voucher entries","Search and post PV","ERROR","2024-01-23T18:14:14.692+08:00[Asia/Shanghai]","0.0","53.61"
"Voucher entries","Voucher match with tax","ERROR","2024-01-23T18:18:03.17+08:00[Asia/Shanghai]","0.0","70.53"
"Voucher entries","Partial voucher match","ERROR","2024-01-23T18:19:14.443+08:00[Asia/Shanghai]","0.0","50.59"
"Voucher entries","Voucher match with retention","ERROR","2024-01-23T18:20:05.789+08:00[Asia/Shanghai]","0.0","49.96"
"Voucher entries","Voucher entry import CSV file","ERROR","2024-01-23T18:20:56.497+08:00[Asia/Shanghai]","0.0","96.14"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2024-01-23T18:22:33.448+08:00[Asia/Shanghai]","0.0","77.66"
"Voucher entries","Partial voucher match with tax rate","ERROR","2024-01-23T18:23:51.862+08:00[Asia/Shanghai]","0.0","47.44"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2024-01-23T18:30:00.577+08:00[Asia/Shanghai]","0.0","44.28"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2024-01-23T18:35:38.958+08:00[Asia/Shanghai]","0.0","43.81"
"Voucher entries","Partial voucher match with retention","ERROR","2024-01-23T18:36:23.527+08:00[Asia/Shanghai]","0.0","50.26"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2024-01-23T18:37:14.596+08:00[Asia/Shanghai]","0.0","71.71"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2024-01-23T18:45:06.354+08:00[Asia/Shanghai]","0.0","46.82"
"Voucher entries","Voucher match with retention and tax","ERROR","2024-01-23T18:45:53.921+08:00[Asia/Shanghai]","0.0","47.05"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2024-01-23T18:46:41.694+08:00[Asia/Shanghai]","0.0","46.53"
"Voucher entries","Simple voucher match","ERROR","2024-01-23T18:47:28.969+08:00[Asia/Shanghai]","0.0","77.68"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2024-01-23T18:50:53.204+08:00[Asia/Shanghai]","0.0","44.91"
"Voucher entries","Voucher matching","ERROR","2024-01-23T18:54:28.324+08:00[Asia/Shanghai]","0.0","52.23"
"Voucher entries","Voucher match with rounded off tax","ERROR","2024-01-23T19:03:14.592+08:00[Asia/Shanghai]","0.0","57.37"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2024-01-23T19:06:13.803+08:00[Asia/Shanghai]","0.0","48.41"
