"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","SUCCESS","2023-11-23T14:19:02.119+08:00[Asia/Shanghai]","0.0","88.39"
"Manage bank account","Edit a bank account","SUCCESS","2023-11-23T14:20:31.25+08:00[Asia/Shanghai]","0.0","75.39"
"Manage bank account","Search a bank account","SUCCESS","2023-11-23T14:21:47.351+08:00[Asia/Shanghai]","0.0","31.7"
"Manage bank account","Activate a bank account","SUCCESS","2023-11-23T14:22:19.743+08:00[Asia/Shanghai]","0.0","45.85"
"Manage bank account","Manage bank account using GVAGL bank account","SUCCESS","2023-11-23T14:23:06.308+08:00[Asia/Shanghai]","0.0","199.91"
"Payments","Manual payment partial","SUCCESS","2023-11-23T14:26:29.141+08:00[Asia/Shanghai]","0.0","189.13"
"Payments","Manual payment with negative amount","SUCCESS","2023-11-23T14:39:46.616+08:00[Asia/Shanghai]","0.0","250.63"
"Payments","Manual payment with zero payments","SUCCESS","2023-11-23T14:43:58.037+08:00[Asia/Shanghai]","0.0","370.17"
"Payments","Manual payment full","SUCCESS","2023-11-23T14:50:08.907+08:00[Asia/Shanghai]","0.0","209.65"
"Payments","Application of prepayment partial","SUCCESS","2023-11-23T14:53:39.279+08:00[Asia/Shanghai]","0.0","377.67"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-11-23T15:00:03.38+08:00[Asia/Shanghai]","0.0","157.71"
"Pre registration","Pre logging multi docs","SUCCESS","2023-11-23T15:02:41.799+08:00[Asia/Shanghai]","0.0","187.49"
"Pre registration","Pre logging","SUCCESS","2023-11-23T15:05:49.996+08:00[Asia/Shanghai]","0.0","90.81"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-11-23T15:07:21.493+08:00[Asia/Shanghai]","0.0","95.79"
"Pre registration","Pre logging simple","SUCCESS","2023-11-23T15:08:57.976+08:00[Asia/Shanghai]","0.0","57.71"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-11-23T15:09:56.373+08:00[Asia/Shanghai]","0.0","98.59"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-11-23T15:11:37.02+08:00[Asia/Shanghai]","0.0","100.75"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-11-23T15:13:18.493+08:00[Asia/Shanghai]","0.0","103.2"
"Review AP entries","Edit voucher entries delete a line","SUCCESS","2023-11-23T15:16:44.339+08:00[Asia/Shanghai]","0.0","275.98"
"Review AP entries","Create manual payment and delete unposted payment","SUCCESS","2023-11-23T15:21:21.01+08:00[Asia/Shanghai]","0.0","230.61"
"Review AP entries","Clear employee field for GL distribution and voucher entries","SUCCESS","2023-11-23T15:25:12.305+08:00[Asia/Shanghai]","0.0","142.51"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-11-23T15:27:35.508+08:00[Asia/Shanghai]","0.0","128.76"
"Review AP entries","Edit AP entries","SUCCESS","2023-11-23T15:32:23.496+08:00[Asia/Shanghai]","0.0","131.08"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-11-23T15:34:35.275+08:00[Asia/Shanghai]","0.0","116.43"
"Review AP entries","Search payment","SUCCESS","2023-11-23T15:36:32.4+08:00[Asia/Shanghai]","0.0","35.26"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-11-23T15:38:46.704+08:00[Asia/Shanghai]","0.0","217.39"
