"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2023-09-25T16:47:02.739+08:00[Asia/Shanghai]","0.0","37.04"
"Manage bank account","Add a bank account","SUCCESS","2023-09-25T16:47:42.216+08:00[Asia/Shanghai]","0.0","71.66"
"Manage bank account","Edit a bank account","SUCCESS","2023-09-25T16:48:54.558+08:00[Asia/Shanghai]","0.0","74.1"
"Manage bank account","Search a bank account","SUCCESS","2023-09-25T16:50:09.326+08:00[Asia/Shanghai]","0.0","32.05"
"Manage bank account","Activate a bank account","SUCCESS","2023-09-25T16:50:42.055+08:00[Asia/Shanghai]","0.0","49.17"
"Manage bank account","Manage bank account using GVAGL bank account","SUCCESS","2023-09-25T16:51:31.879+08:00[Asia/Shanghai]","0.0","200.06"
"Payments","Manual payment partial","SUCCESS","2023-09-25T16:54:55.259+08:00[Asia/Shanghai]","0.0","195.36"
"Payments","Manual payment with multiple documents","ERROR","2023-09-25T16:58:11.315+08:00[Asia/Shanghai]","0.0","230.61"
"Payments","Application of prepayment full","ERROR","2023-09-25T17:02:02.7+08:00[Asia/Shanghai]","0.0","211.19"
"Payments","Manual payment with negative amount","ERROR","2023-09-25T17:05:34.556+08:00[Asia/Shanghai]","0.0","253.66"
"Payments","Manual payment with zero payments","ERROR","2023-09-25T17:09:48.89+08:00[Asia/Shanghai]","0.0","443.99"
"Payments","Manual payment full","ERROR","2023-09-25T17:17:13.619+08:00[Asia/Shanghai]","0.0","270.01"
"Payments","Application of prepayment partial","SUCCESS","2023-09-25T17:21:44.315+08:00[Asia/Shanghai]","0.0","395.99"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-09-25T17:28:26.196+08:00[Asia/Shanghai]","0.0","278.41"
"Pre registration","Pre logging multi docs","SUCCESS","2023-09-25T17:33:05.34+08:00[Asia/Shanghai]","0.0","198.57"
"Pre registration","Pre logging","SUCCESS","2023-09-25T17:36:24.608+08:00[Asia/Shanghai]","0.0","93.86"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-09-25T17:37:59.156+08:00[Asia/Shanghai]","0.0","91.08"
"Pre registration","Pre logging simple","SUCCESS","2023-09-25T17:39:30.923+08:00[Asia/Shanghai]","0.0","63.89"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-09-25T17:40:35.486+08:00[Asia/Shanghai]","0.0","125.92"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-09-25T17:42:43.508+08:00[Asia/Shanghai]","0.0","93.66"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-09-25T17:44:17.887+08:00[Asia/Shanghai]","0.0","237.12"
"Redistribution","Voucher match with tolerance","ERROR","2023-09-25T17:48:15.681+08:00[Asia/Shanghai]","0.0","78.88"
