"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2023-09-18T17:26:33.756+08:00[Asia/Shanghai]","0.0","40.8"
"Manage bank account","Add a bank account","SUCCESS","2023-09-18T17:27:23.514+08:00[Asia/Shanghai]","0.0","69.76"
"Manage bank account","Edit a bank account","SUCCESS","2023-09-18T17:28:33.964+08:00[Asia/Shanghai]","0.0","64.59"
"Manage bank account","Search a bank account","FAILURE","2023-09-18T17:29:39.222+08:00[Asia/Shanghai]","0.0","22.75"
"Manage bank account","Activate a bank account","SUCCESS","2023-09-18T17:30:02.734+08:00[Asia/Shanghai]","0.0","48.6"
"Manage bank account","Manage bank account using GVAGL bank account","SUCCESS","2023-09-18T17:30:51.991+08:00[Asia/Shanghai]","0.0","204.41"
"Payments","Manual payment partial","ERROR","2023-09-18T17:34:19.775+08:00[Asia/Shanghai]","0.0","241.99"
"Payments","Manual payment with multiple documents","ERROR","2023-09-18T17:38:22.451+08:00[Asia/Shanghai]","0.0","242.06"
"Payments","Application of prepayment full","ERROR","2023-09-18T17:42:25.244+08:00[Asia/Shanghai]","0.0","219.8"
"Payments","Manual payment with negative amount","ERROR","2023-09-18T17:46:05.73+08:00[Asia/Shanghai]","0.0","248.5"
"Payments","Manual payment with zero payments","ERROR","2023-09-18T17:50:14.932+08:00[Asia/Shanghai]","0.0","435.02"
"Payments","Manual payment full","ERROR","2023-09-18T17:57:30.672+08:00[Asia/Shanghai]","0.0","259.12"
"Payments","Application of prepayment partial","ERROR","2023-09-18T18:01:50.45+08:00[Asia/Shanghai]","0.0","218.67"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-09-18T18:05:32.997+08:00[Asia/Shanghai]","0.0","254.46"
"Pre registration","Pre logging multi docs","SUCCESS","2023-09-18T18:09:48.125+08:00[Asia/Shanghai]","0.0","191.5"
"Pre registration","Pre logging","SUCCESS","2023-09-18T18:13:00.372+08:00[Asia/Shanghai]","0.0","91.05"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-09-18T18:14:32.091+08:00[Asia/Shanghai]","0.0","98.71"
"Pre registration","Pre logging simple","SUCCESS","2023-09-18T18:16:11.485+08:00[Asia/Shanghai]","0.0","63.92"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-09-18T18:17:16.113+08:00[Asia/Shanghai]","0.0","96.04"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-09-18T18:18:54.2+08:00[Asia/Shanghai]","0.0","94.08"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-09-18T18:20:28.967+08:00[Asia/Shanghai]","0.0","208.57"
"Redistribution","Voucher match with tolerance","ERROR","2023-09-18T18:23:58.391+08:00[Asia/Shanghai]","0.0","67.34"
"Review AP entries","Edit voucher entries delete a line","SUCCESS","2023-09-18T18:25:07.02+08:00[Asia/Shanghai]","0.0","270.08"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2023-09-18T18:29:37.824+08:00[Asia/Shanghai]","0.0","247.34"
"Review AP entries","Clear employee field for GL distribution and voucher entries","SUCCESS","2023-09-18T18:33:45.838+08:00[Asia/Shanghai]","0.0","135.13"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-09-18T18:36:01.664+08:00[Asia/Shanghai]","0.0","104.78"
"Review AP entries","Create voucher entry and edit","ERROR","2023-09-18T18:37:47.113+08:00[Asia/Shanghai]","0.0","158.16"
"Review AP entries","Edit AP entries","SUCCESS","2023-09-18T18:40:25.943+08:00[Asia/Shanghai]","0.0","132.59"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-09-18T18:42:39.237+08:00[Asia/Shanghai]","0.0","128.05"
"Review AP entries","Search payment","SUCCESS","2023-09-18T18:44:47.956+08:00[Asia/Shanghai]","0.0","31.18"
"Review AP entries","Reversal of unposted voucher match","ERROR","2023-09-18T18:45:19.788+08:00[Asia/Shanghai]","0.0","82.02"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-09-18T18:46:42.487+08:00[Asia/Shanghai]","0.0","213.28"
"Review AP entries","Print payment form","SUCCESS","2023-09-18T18:50:16.446+08:00[Asia/Shanghai]","0.0","66.43"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2023-09-18T18:51:23.536+08:00[Asia/Shanghai]","0.0","202.54"
"Review AP entries","Payment information","SUCCESS","2023-09-18T18:54:46.748+08:00[Asia/Shanghai]","0.0","79.18"
"Review AP entries","Delete voucher AP entry","SUCCESS","2023-09-18T18:56:06.588+08:00[Asia/Shanghai]","0.0","133.9"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2023-09-18T18:58:21.2+08:00[Asia/Shanghai]","0.0","196.5"
"Review AP entries","Create voucher entry review and delete","SUCCESS","2023-09-18T19:01:38.373+08:00[Asia/Shanghai]","0.0","161.8"
"Supplier creation","View a supplier","SUCCESS","2023-09-18T19:04:26.63+08:00[Asia/Shanghai]","0.0","53.74"
"Supplier creation","Edit a supplier","SUCCESS","2023-09-18T19:05:21.052+08:00[Asia/Shanghai]","0.0","112.07"
"Supplier creation","Payment terms update","SUCCESS","2023-09-18T19:07:13.786+08:00[Asia/Shanghai]","0.0","111.12"
"Supplier creation","Search a supplier","FAILURE","2023-09-18T19:09:05.593+08:00[Asia/Shanghai]","0.0","42.14"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2023-09-18T19:09:48.398+08:00[Asia/Shanghai]","0.0","44.37"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2023-09-18T19:10:33.431+08:00[Asia/Shanghai]","0.0","69.11"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2023-09-18T19:11:43.88+08:00[Asia/Shanghai]","0.0","86.78"
"Unbilled PO receipts","Matching receipt","FAILURE","2023-09-18T19:13:11.342+08:00[Asia/Shanghai]","0.0","41.52"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-09-18T19:13:53.565+08:00[Asia/Shanghai]","0.0","53.47"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-09-18T19:14:47.715+08:00[Asia/Shanghai]","0.0","56.18"
"Unbilled PO receipts","Matching receipt validate","SUCCESS","2023-09-18T19:15:44.57+08:00[Asia/Shanghai]","0.0","61.47"
"Unbilled PO receipts","Unbilled POCUPR simple","SUCCESS","2023-09-18T19:16:46.728+08:00[Asia/Shanghai]","0.0","75.96"
"Voucher entries","Release retention full","FAILURE","2023-09-18T19:18:03.843+08:00[Asia/Shanghai]","0.0","50.16"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-09-18T19:18:54.696+08:00[Asia/Shanghai]","0.0","124.0"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-09-18T19:20:59.357+08:00[Asia/Shanghai]","0.0","47.87"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-09-18T19:21:47.892+08:00[Asia/Shanghai]","0.0","165.42"
"Voucher entries","Checking line reference place holder","ERROR","2023-09-18T19:24:33.999+08:00[Asia/Shanghai]","0.0","275.73"
"Voucher entries","Search and post PV","ERROR","2023-09-18T19:29:10.417+08:00[Asia/Shanghai]","0.0","49.34"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-09-18T19:30:00.429+08:00[Asia/Shanghai]","0.0","153.27"
"Voucher entries","Voucher match with tax","ERROR","2023-09-18T19:32:34.357+08:00[Asia/Shanghai]","0.0","50.19"
"Voucher entries","Partial voucher match","ERROR","2023-09-18T19:33:25.234+08:00[Asia/Shanghai]","0.0","52.03"
"Voucher entries","Voucher match with retention","ERROR","2023-09-18T19:34:17.983+08:00[Asia/Shanghai]","0.0","50.12"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-09-18T19:35:08.771+08:00[Asia/Shanghai]","0.0","101.72"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-09-18T19:36:51.167+08:00[Asia/Shanghai]","0.0","55.1"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-09-18T19:37:46.935+08:00[Asia/Shanghai]","0.0","52.95"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-09-18T19:38:40.55+08:00[Asia/Shanghai]","0.0","287.81"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-09-18T19:43:29.083+08:00[Asia/Shanghai]","0.0","50.61"
"Voucher entries","Simple prepayment","SUCCESS","2023-09-18T19:44:20.38+08:00[Asia/Shanghai]","0.0","67.99"
"Voucher entries","Voucher entry proceed to payment","ERROR","2023-09-18T19:45:29.061+08:00[Asia/Shanghai]","0.0","359.09"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-09-18T19:51:28.821+08:00[Asia/Shanghai]","0.0","50.23"
"Voucher entries","Partial voucher match with retention","ERROR","2023-09-18T19:52:19.726+08:00[Asia/Shanghai]","0.0","88.92"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-09-18T19:53:49.322+08:00[Asia/Shanghai]","0.0","53.76"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-09-18T19:54:43.775+08:00[Asia/Shanghai]","0.0","370.25"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-09-18T20:00:54.791+08:00[Asia/Shanghai]","0.0","51.97"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-09-18T20:01:47.429+08:00[Asia/Shanghai]","0.0","90.4"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-09-18T20:03:18.509+08:00[Asia/Shanghai]","0.0","51.43"
"Voucher entries","Simple voucher match","ERROR","2023-09-18T20:04:10.612+08:00[Asia/Shanghai]","0.0","48.6"
"Voucher entries","Release retention partial","SUCCESS","2023-09-18T20:04:59.885+08:00[Asia/Shanghai]","0.0","132.31"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-09-18T20:07:12.846+08:00[Asia/Shanghai]","0.0","60.96"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-09-18T20:08:14.489+08:00[Asia/Shanghai]","0.0","141.35"
"Voucher entries","Voucher matching","ERROR","2023-09-18T20:10:36.516+08:00[Asia/Shanghai]","0.0","50.49"
"Voucher entries","Voucher entry export CSV file","ERROR","2023-09-18T20:11:27.655+08:00[Asia/Shanghai]","0.0","236.6"
"Voucher entries","Creating voucher entry","ERROR","2023-09-18T20:15:24.985+08:00[Asia/Shanghai]","0.0","249.32"
"Voucher entries","Release retention adding a line","SUCCESS","2023-09-18T20:19:34.981+08:00[Asia/Shanghai]","0.0","185.37"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-09-18T20:22:41.028+08:00[Asia/Shanghai]","0.0","53.6"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-09-18T20:23:35.303+08:00[Asia/Shanghai]","0.0","131.85"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-09-18T20:25:47.839+08:00[Asia/Shanghai]","0.0","48.48"
"Account recon","Refresh accounts","SUCCESS","2023-09-18T20:26:46.125+08:00[Asia/Shanghai]","0.0","53.18"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-09-18T20:27:40.138+08:00[Asia/Shanghai]","0.0","38.55"
"Batch posting","Batch posting voiding process","SUCCESS","2023-09-18T20:28:19.476+08:00[Asia/Shanghai]","0.0","122.19"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-09-18T20:30:22.349+08:00[Asia/Shanghai]","0.0","113.96"
