"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","SUCCESS","2023-09-18T17:27:23.514+08:00[Asia/Shanghai]","0.0","69.76"
"Manage bank account","Edit a bank account","SUCCESS","2023-09-18T17:28:33.964+08:00[Asia/Shanghai]","0.0","64.59"
"Manage bank account","Activate a bank account","SUCCESS","2023-09-18T17:30:02.734+08:00[Asia/Shanghai]","0.0","48.6"
"Manage bank account","Manage bank account using GVAGL bank account","SUCCESS","2023-09-18T17:30:51.991+08:00[Asia/Shanghai]","0.0","204.41"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-09-18T18:05:32.997+08:00[Asia/Shanghai]","0.0","254.46"
"Pre registration","Pre logging multi docs","SUCCESS","2023-09-18T18:09:48.125+08:00[Asia/Shanghai]","0.0","191.5"
"Pre registration","Pre logging","SUCCESS","2023-09-18T18:13:00.372+08:00[Asia/Shanghai]","0.0","91.05"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-09-18T18:14:32.091+08:00[Asia/Shanghai]","0.0","98.71"
"Pre registration","Pre logging simple","SUCCESS","2023-09-18T18:16:11.485+08:00[Asia/Shanghai]","0.0","63.92"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-09-18T18:17:16.113+08:00[Asia/Shanghai]","0.0","96.04"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-09-18T18:18:54.2+08:00[Asia/Shanghai]","0.0","94.08"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-09-18T18:20:28.967+08:00[Asia/Shanghai]","0.0","208.57"
"Review AP entries","Edit voucher entries delete a line","SUCCESS","2023-09-18T18:25:07.02+08:00[Asia/Shanghai]","0.0","270.08"
"Review AP entries","Clear employee field for GL distribution and voucher entries","SUCCESS","2023-09-18T18:33:45.838+08:00[Asia/Shanghai]","0.0","135.13"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-09-18T18:36:01.664+08:00[Asia/Shanghai]","0.0","104.78"
"Review AP entries","Edit AP entries","SUCCESS","2023-09-18T18:40:25.943+08:00[Asia/Shanghai]","0.0","132.59"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-09-18T18:42:39.237+08:00[Asia/Shanghai]","0.0","128.05"
"Review AP entries","Search payment","SUCCESS","2023-09-18T18:44:47.956+08:00[Asia/Shanghai]","0.0","31.18"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-09-18T18:46:42.487+08:00[Asia/Shanghai]","0.0","213.28"
"Review AP entries","Print payment form","SUCCESS","2023-09-18T18:50:16.446+08:00[Asia/Shanghai]","0.0","66.43"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2023-09-18T18:51:23.536+08:00[Asia/Shanghai]","0.0","202.54"
"Review AP entries","Payment information","SUCCESS","2023-09-18T18:54:46.748+08:00[Asia/Shanghai]","0.0","79.18"
"Review AP entries","Delete voucher AP entry","SUCCESS","2023-09-18T18:56:06.588+08:00[Asia/Shanghai]","0.0","133.9"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2023-09-18T18:58:21.2+08:00[Asia/Shanghai]","0.0","196.5"
"Review AP entries","Create voucher entry review and delete","SUCCESS","2023-09-18T19:01:38.373+08:00[Asia/Shanghai]","0.0","161.8"
"Supplier creation","View a supplier","SUCCESS","2023-09-18T19:04:26.63+08:00[Asia/Shanghai]","0.0","53.74"
"Supplier creation","Edit a supplier","SUCCESS","2023-09-18T19:05:21.052+08:00[Asia/Shanghai]","0.0","112.07"
"Supplier creation","Payment terms update","SUCCESS","2023-09-18T19:07:13.786+08:00[Asia/Shanghai]","0.0","111.12"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2023-09-18T19:10:33.431+08:00[Asia/Shanghai]","0.0","69.11"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2023-09-18T19:11:43.88+08:00[Asia/Shanghai]","0.0","86.78"
"Unbilled PO receipts","Matching receipt validate","SUCCESS","2023-09-18T19:15:44.57+08:00[Asia/Shanghai]","0.0","61.47"
"Unbilled PO receipts","Unbilled POCUPR simple","SUCCESS","2023-09-18T19:16:46.728+08:00[Asia/Shanghai]","0.0","75.96"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-09-18T19:18:54.696+08:00[Asia/Shanghai]","0.0","124.0"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-09-18T19:21:47.892+08:00[Asia/Shanghai]","0.0","165.42"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-09-18T19:30:00.429+08:00[Asia/Shanghai]","0.0","153.27"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-09-18T19:38:40.55+08:00[Asia/Shanghai]","0.0","287.81"
"Voucher entries","Simple prepayment","SUCCESS","2023-09-18T19:44:20.38+08:00[Asia/Shanghai]","0.0","67.99"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-09-18T19:54:43.775+08:00[Asia/Shanghai]","0.0","370.25"
"Voucher entries","Release retention partial","SUCCESS","2023-09-18T20:04:59.885+08:00[Asia/Shanghai]","0.0","132.31"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-09-18T20:08:14.489+08:00[Asia/Shanghai]","0.0","141.35"
"Voucher entries","Release retention adding a line","SUCCESS","2023-09-18T20:19:34.981+08:00[Asia/Shanghai]","0.0","185.37"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-09-18T20:23:35.303+08:00[Asia/Shanghai]","0.0","131.85"
